name,tree,repl,model,logl,df,aic,aicc,bic
HA,salichos,4,WAG+G4,20827.520,44,41743.039,41750.669,41933.782
HA,salichos,4,WAG+I+G4,20822.656,45,41735.312,41743.304,41930.389
HA,salichos,4,WAG+F,20852.975,62,41829.950,41845.543,42098.724
HA,salichos,4,WAG+F+I,20815.268,63,41756.537,41772.665,42029.645
HA,salichos,4,WAG+F+G4,20613.713,63,41353.426,41369.554,41626.534
HA,salichos,4,WAG+F+I+G4,20607.834,64,41343.667,41360.341,41621.111
HA,salichos,4,cpREV,21231.815,43,42549.629,42556.906,42736.036
HA,salichos,4,cpREV+I,21199.728,44,42487.457,42495.087,42678.199
HA,salichos,4,cpREV+G4,20909.304,44,41906.609,41914.239,42097.351
HA,salichos,4,cpREV+I+G4,20906.393,45,41902.786,41910.778,42097.864
HA,salichos,4,cpREV+F,21126.323,62,42376.645,42392.238,42645.419
HA,salichos,4,cpREV+F+I,21086.485,63,42298.969,42315.097,42572.078
HA,salichos,4,cpREV+F+G4,20801.486,63,41728.972,41745.100,42002.081
HA,salichos,4,cpREV+F+I+G4,20796.645,64,41721.290,41737.963,41998.733
HA,salichos,4,mtREV,22481.464,43,45048.929,45056.206,45235.336
HA,salichos,4,mtREV+I,22430.810,44,44949.619,44957.249,45140.362
HA,salichos,4,mtREV+G4,21900.013,44,43888.025,43895.655,44078.767
HA,salichos,4,mtREV+I+G4,21894.559,45,43879.117,43887.110,44074.195
HA,salichos,4,mtREV+F,21689.681,62,43503.362,43518.955,43772.135
HA,salichos,4,mtREV+F+I,21626.436,63,43378.873,43395.001,43651.981
HA,salichos,4,mtREV+F+G4,21190.738,63,42507.476,42523.604,42780.585
HA,salichos,4,mtREV+F+I+G4,21181.168,64,42490.337,42507.010,42767.780
HA,salichos,4,rtREV,21718.686,43,43523.372,43530.649,43709.779
HA,salichos,4,rtREV+I,21690.087,44,43468.174,43475.804,43658.917
HA,salichos,4,rtREV+G4,21406.160,44,42900.320,42907.950,43091.062
HA,salichos,4,rtREV+I+G4,21404.345,45,42898.690,42906.683,43093.768
HA,salichos,4,rtREV+F,21488.658,62,43101.316,43116.909,43370.089
HA,salichos,4,rtREV+F+I,21446.159,63,43018.319,43034.447,43291.427
HA,salichos,4,rtREV+F+G4,21146.996,63,42419.991,42436.119,42693.100
HA,salichos,4,rtREV+F+I+G4,21141.617,64,42411.234,42427.907,42688.678
HA,salichos,4,mtART,23786.273,43,47658.546,47665.823,47844.953
HA,salichos,4,mtART+I,23731.886,44,47551.773,47559.403,47742.515
HA,salichos,4,mtART+G4,22779.922,44,45647.845,45655.475,45838.587
HA,salichos,4,mtART+I+G4,22778.845,45,45647.689,45655.682,45842.767
HA,salichos,4,mtART+F,23018.716,62,46161.431,46177.024,46430.205
HA,salichos,4,mtART+F+I,22949.679,63,46025.359,46041.487,46298.467
HA,salichos,4,mtART+F+G4,22105.567,63,44337.133,44353.261,44610.242
HA,salichos,4,mtART+F+I+G4,22100.626,64,44329.251,44345.925,44606.695
HA,salichos,4,mtZOA,22783.094,43,45652.188,45659.465,45838.595
HA,salichos,4,mtZOA+I,22733.941,44,45555.883,45563.513,45746.625
HA,salichos,4,mtZOA+G4,22048.352,44,44184.705,44192.335,44375.447
HA,salichos,4,mtZOA+I+G4,22046.259,45,44182.519,44190.511,44377.596
HA,salichos,4,mtZOA+F,22297.661,62,44719.323,44734.915,44988.096
HA,salichos,4,mtZOA+F+I,22234.482,63,44594.964,44611.092,44868.073
HA,salichos,4,mtZOA+F+G4,21615.732,63,43357.464,43373.592,43630.572
HA,salichos,4,mtZOA+F+I+G4,21610.177,64,43348.354,43365.027,43625.798
HA,salichos,4,VT,21027.596,43,42141.192,42148.469,42327.599
HA,salichos,4,VT+I,20996.259,44,42080.519,42088.149,42271.261
HA,salichos,4,VT+G4,20816.585,44,41721.171,41728.801,41911.913
HA,salichos,4,VT+I+G4,20812.413,45,41714.827,41722.819,41909.904
HA,salichos,4,VT+F,20864.276,62,41852.551,41868.144,42121.325
HA,salichos,4,VT+F+I,20828.484,63,41782.968,41799.096,42056.076
HA,salichos,4,VT+F+G4,20645.056,63,41416.112,41432.240,41689.221
HA,salichos,4,VT+F+I+G4,20639.455,64,41406.911,41423.584,41684.354
HA,salichos,4,LG,21444.610,43,42975.220,42982.497,43161.627
HA,salichos,4,LG+I,21410.595,44,42909.190,42916.820,43099.932
HA,salichos,4,LG+G4,21146.299,44,42380.598,42388.228,42571.340
HA,salichos,4,LG+I+G4,21143.125,45,42376.250,42384.242,42571.327
HA,salichos,4,LG+F,21299.254,62,42722.507,42738.100,42991.281
HA,salichos,4,LG+F+I,21254.391,63,42634.781,42650.909,42907.890
HA,salichos,4,LG+F+G4,20969.809,63,42065.618,42081.746,42338.727
HA,salichos,4,LG+F+I+G4,20963.843,64,42055.685,42072.359,42333.129
HA,salichos,4,DCMut,21598.820,43,43283.639,43290.916,43470.046
HA,salichos,4,DCMut+I,21549.042,44,43186.083,43193.713,43376.826
HA,salichos,4,DCMut+G4,21239.175,44,42566.350,42573.980,42757.092
HA,salichos,4,DCMut+I+G4,21231.867,45,42553.735,42561.727,42748.812
HA,salichos,4,DCMut+F,21273.621,62,42671.242,42686.835,42940.016
HA,salichos,4,DCMut+F+I,21219.698,63,42565.395,42581.523,42838.504
HA,salichos,4,DCMut+F+G4,20920.120,63,41966.241,41982.369,42239.349
HA,salichos,4,DCMut+F+I+G4,20911.589,64,41951.178,41967.851,42228.621
HA,salichos,4,PMB,21104.975,43,42295.950,42303.227,42482.357
HA,salichos,4,PMB+I,21077.584,44,42243.168,42250.798,42433.910
HA,salichos,4,PMB+G4,20900.121,44,41888.241,41895.871,42078.984
HA,salichos,4,PMB+I+G4,20897.097,45,41884.194,41892.186,42079.271
HA,salichos,4,PMB+F,21033.981,62,42191.961,42207.554,42460.735
HA,salichos,4,PMB+F+I,21001.643,63,42129.286,42145.414,42402.394
HA,salichos,4,PMB+F+G4,20816.767,63,41759.533,41775.661,42032.642
HA,salichos,4,PMB+F+I+G4,20812.320,64,41752.641,41769.314,42030.084
HA,salichos,4,HIVb,21239.795,43,42565.589,42572.866,42751.997
HA,salichos,4,HIVb+I,21194.104,44,42476.207,42483.837,42666.949
HA,salichos,4,HIVb+G4,20907.132,44,41902.264,41909.894,42093.006
HA,salichos,4,HIVb+I+G4,20900.581,45,41891.161,41899.154,42086.239
HA,salichos,4,HIVb+F,21118.969,62,42361.938,42377.531,42630.711
HA,salichos,4,HIVb+F+I,21061.678,63,42249.355,42265.483,42522.464
HA,salichos,4,HIVb+F+G4,20753.826,63,41633.653,41649.781,41906.761
HA,salichos,4,HIVb+F+I+G4,20744.142,64,41616.284,41632.957,41893.727
HA,salichos,4,HIVw,21914.389,43,43914.779,43922.056,44101.186
HA,salichos,4,HIVw+I,21882.142,44,43852.285,43859.915,44043.027
HA,salichos,4,HIVw+G4,21523.671,44,43135.341,43142.971,43326.084
HA,salichos,4,HIVw+I+G4,21522.322,45,43134.643,43142.636,43329.721
HA,salichos,4,HIVw+F,21326.035,62,42776.071,42791.663,43044.844
HA,salichos,4,HIVw+F+I,21283.153,63,42692.306,42708.434,42965.415
HA,salichos,4,HIVw+F+G4,20964.932,63,42055.864,42071.992,42328.973
HA,salichos,4,HIVw+F+I+G4,20960.346,64,42048.691,42065.365,42326.135
HA,salichos,4,JTTDCMut,20920.689,43,41927.377,41934.654,42113.784
HA,salichos,4,JTTDCMut+I,20883.676,44,41855.352,41862.982,42046.095
HA,salichos,4,JTTDCMut+G4,20655.665,44,41399.330,41406.960,41590.072
HA,salichos,4,JTTDCMut+I+G4,20650.802,45,41391.605,41399.597,41586.682
HA,salichos,4,JTTDCMut+F,20799.077,62,41722.154,41737.747,41990.927
HA,salichos,4,JTTDCMut+F+I,20754.971,63,41635.941,41652.069,41909.050
HA,salichos,4,JTTDCMut+F+G4,20522.740,63,41171.481,41187.609,41444.589
HA,salichos,4,JTTDCMut+F+I+G4,20515.746,64,41159.492,41176.165,41436.935
HA,salichos,4,FLU,21543.444,43,43172.889,43180.165,43359.296
HA,salichos,4,FLU+I,21504.864,44,43097.727,43105.357,43288.470
HA,salichos,4,FLU+G4,21178.972,44,42445.945,42453.575,42636.687
HA,salichos,4,FLU+I+G4,21176.034,45,42442.067,42450.060,42637.145
HA,salichos,4,FLU+F,21223.765,62,42571.530,42587.122,42840.303
HA,salichos,4,FLU+F+I,21183.804,63,42493.609,42509.737,42766.717
HA,salichos,4,FLU+F+G4,20857.644,63,41841.287,41857.415,42114.396
HA,salichos,4,FLU+F+I+G4,20854.110,64,41836.220,41852.893,42113.663
HA,salichos,4,Blosum62,21304.584,43,42695.168,42702.445,42881.576
HA,salichos,4,Blosum62+I,21279.736,44,42647.472,42655.102,42838.214
HA,salichos,4,Blosum62+G4,21081.090,44,42250.179,42257.809,42440.921
HA,salichos,4,Blosum62+I+G4,21079.148,45,42248.297,42256.289,42443.374
HA,salichos,4,Blosum62+F,21156.781,62,42437.561,42453.154,42706.335
HA,salichos,4,Blosum62+F+I,21124.106,63,42374.212,42390.340,42647.321
HA,salichos,4,Blosum62+F+G4,20922.197,63,41970.395,41986.523,42243.503
HA,salichos,4,Blosum62+F+I+G4,20917.972,64,41963.944,41980.617,42241.388
HA,salichos,4,mtMet,22397.401,43,44880.801,44888.078,45067.208
HA,salichos,4,mtMet+I,22350.434,44,44788.868,44796.498,44979.610
HA,salichos,4,mtMet+G4,21852.706,44,43793.412,43801.042,43984.154
HA,salichos,4,mtMet+I+G4,21848.988,45,43787.977,43795.969,43983.054
HA,salichos,4,mtMet+F,21577.502,62,43279.003,43294.596,43547.776
HA,salichos,4,mtMet+F+I,21519.570,63,43165.139,43181.267,43438.248
HA,salichos,4,mtMet+F+G4,21088.921,63,42303.841,42319.969,42576.950
HA,salichos,4,mtMet+F+I+G4,21081.394,64,42290.788,42307.461,42568.231
HA,salichos,4,mtVer,22542.050,43,45170.100,45177.377,45356.508
HA,salichos,4,mtVer+I,22495.246,44,45078.493,45086.123,45269.235
HA,salichos,4,mtVer+G4,21883.690,44,43855.379,43863.009,44046.122
HA,salichos,4,mtVer+I+G4,21881.104,45,43852.208,43860.200,44047.286
HA,salichos,4,mtVer+F,21683.590,62,43491.180,43506.773,43759.953
HA,salichos,4,mtVer+F+I,21625.313,63,43376.625,43392.753,43649.734
HA,salichos,4,mtVer+F+G4,21178.300,63,42482.601,42498.729,42755.709
HA,salichos,4,mtVer+F+I+G4,21171.980,64,42471.960,42488.634,42749.404
HA,salichos,4,mtInv,22486.235,43,45058.469,45065.746,45244.877
HA,salichos,4,mtInv+I,22443.941,44,44975.882,44983.512,45166.624
HA,salichos,4,mtInv+G4,22026.271,44,44140.542,44148.173,44331.285
HA,salichos,4,mtInv+I+G4,22022.965,45,44135.930,44143.922,44331.007
HA,salichos,4,mtInv+F,21466.129,62,43056.258,43071.850,43325.031
HA,salichos,4,mtInv+F+I,21416.593,63,42959.187,42975.315,43232.295
HA,salichos,4,mtInv+F+G4,21033.726,63,42193.451,42209.579,42466.560
HA,salichos,4,mtInv+F+I+G4,21027.892,64,42183.784,42200.457,42461.228
HA,salichos,5,Dayhoff,21578.306,43,43242.611,43249.888,43429.019
HA,salichos,5,Dayhoff+I,21544.597,44,43177.195,43184.825,43367.937
HA,salichos,5,Dayhoff+G4,21242.227,44,42572.455,42580.085,42763.197
HA,salichos,5,Dayhoff+I+G4,21238.468,45,42566.936,42574.928,42762.014
HA,salichos,5,Dayhoff+F,21298.169,62,42720.339,42735.932,42989.112
HA,salichos,5,Dayhoff+F+I,21264.113,63,42654.226,42670.354,42927.334
HA,salichos,5,Dayhoff+F+G4,20952.903,63,42031.806,42047.934,42304.915
HA,salichos,5,Dayhoff+F+I+G4,20949.264,64,42026.528,42043.201,42303.971
HA,salichos,5,mtMAM,23559.586,43,47205.171,47212.448,47391.579
HA,salichos,5,mtMAM+I,23498.802,44,47085.603,47093.233,47276.346
HA,salichos,5,mtMAM+G4,22625.978,44,45339.956,45347.586,45530.698
HA,salichos,5,mtMAM+I+G4,22623.060,45,45336.120,45344.113,45531.198
HA,salichos,5,mtMAM+F,22585.822,62,45295.645,45311.238,45564.418
HA,salichos,5,mtMAM+F+I,22528.632,63,45183.264,45199.392,45456.372
HA,salichos,5,mtMAM+F+G4,21822.224,63,43770.447,43786.575,44043.556
HA,salichos,5,mtMAM+F+I+G4,21818.532,64,43765.064,43781.737,44042.507
HA,salichos,5,JTT,20988.127,43,42062.253,42069.530,42248.661
HA,salichos,5,JTT+I,20957.910,44,42003.820,42011.450,42194.563
HA,salichos,5,JTT+G4,20729.118,44,41546.235,41553.865,41736.978
HA,salichos,5,JTT+I+G4,20725.686,45,41541.371,41549.363,41736.449
HA,salichos,5,JTT+F,20895.357,62,41914.713,41930.306,42183.487
HA,salichos,5,JTT+F+I,20863.433,63,41852.867,41868.995,42125.975
HA,salichos,5,JTT+F+G4,20615.199,63,41356.399,41372.527,41629.507
HA,salichos,5,JTT+F+I+G4,20611.596,64,41351.191,41367.865,41628.635
HA,salichos,5,WAG,21161.461,43,42408.921,42416.198,42595.329
HA,salichos,5,WAG+I,21133.107,44,42354.214,42361.845,42544.957
HA,salichos,5,WAG+G4,20916.927,44,41921.855,41929.485,42112.597
HA,salichos,5,WAG+I+G4,20914.052,45,41918.103,41926.095,42113.181
HA,salichos,5,WAG+F,20960.701,62,42045.402,42060.995,42314.175
HA,salichos,5,WAG+F+I,20931.281,63,41988.561,42004.689,42261.670
HA,salichos,5,WAG+F+G4,20709.181,63,41544.362,41560.490,41817.470
HA,salichos,5,WAG+F+I+G4,20706.227,64,41540.455,41557.128,41817.898
HA,salichos,5,cpREV,21301.169,43,42688.338,42695.615,42874.746
HA,salichos,5,cpREV+I,21271.374,44,42630.747,42638.377,42821.490
HA,salichos,5,cpREV+G4,21008.904,44,42105.808,42113.438,42296.551
HA,salichos,5,cpREV+I+G4,21005.932,45,42101.863,42109.855,42296.941
HA,salichos,5,cpREV+F,21161.431,62,42446.862,42462.454,42715.635
HA,salichos,5,cpREV+F+I,21129.746,63,42385.493,42401.621,42658.601
HA,salichos,5,cpREV+F+G4,20857.423,63,41840.846,41856.974,42113.954
HA,salichos,5,cpREV+F+I+G4,20853.810,64,41835.620,41852.294,42113.064
HA,salichos,5,mtREV,22669.786,43,45425.572,45432.849,45611.979
HA,salichos,5,mtREV+I,22623.721,44,45335.442,45343.072,45526.185
HA,salichos,5,mtREV+G4,22077.459,44,44242.918,44250.548,44433.660
HA,salichos,5,mtREV+I+G4,22073.806,45,44237.611,44245.604,44432.689
HA,salichos,5,mtREV+F,21840.218,62,43804.436,43820.029,44073.210
HA,salichos,5,mtREV+F+I,21797.280,63,43720.560,43736.688,43993.669
HA,salichos,5,mtREV+F+G4,21311.506,63,42749.013,42765.141,43022.121
HA,salichos,5,mtREV+F+I+G4,21307.683,64,42743.365,42760.039,43020.809
HA,salichos,5,rtREV,21800.321,43,43686.642,43693.919,43873.049
HA,salichos,5,rtREV+I,21766.714,44,43621.427,43629.057,43812.170
HA,salichos,5,rtREV+G4,21497.077,44,43082.153,43089.783,43272.895
HA,salichos,5,rtREV+I+G4,21493.066,45,43076.133,43084.125,43271.210
HA,salichos,5,rtREV+F,21581.135,62,43286.271,43301.864,43555.044
HA,salichos,5,rtREV+F+I,21543.293,63,43212.586,43228.714,43485.695
HA,salichos,5,rtREV+F+G4,21215.743,63,42557.486,42573.614,42830.595
HA,salichos,5,rtREV+F+I+G4,21211.563,64,42551.126,42567.799,42828.569
HA,salichos,5,mtART,23885.658,43,47857.316,47864.593,48043.724
HA,salichos,5,mtART+I,23831.684,44,47751.368,47758.999,47942.111
HA,salichos,5,mtART+G4,22877.818,44,45843.637,45851.267,46034.379
HA,salichos,5,mtART+I+G4,22875.768,45,45841.537,45849.529,46036.614
HA,salichos,5,mtART+F,23058.439,62,46240.879,46256.472,46509.652
HA,salichos,5,mtART+F+I,23004.449,63,46134.897,46151.025,46408.006
HA,salichos,5,mtART+F+G4,22161.989,63,44449.978,44466.106,44723.086
HA,salichos,5,mtART+F+I+G4,22157.908,64,44443.815,44460.489,44721.259
HA,salichos,5,mtZOA,22885.700,43,45857.401,45864.678,46043.808
HA,salichos,5,mtZOA+I,22839.238,44,45766.476,45774.106,45957.219
HA,salichos,5,mtZOA+G4,22143.093,44,44374.187,44381.817,44564.929
HA,salichos,5,mtZOA+I+G4,22140.627,45,44371.254,44379.246,44566.331
HA,salichos,5,mtZOA+F,22358.353,62,44840.706,44856.299,45109.479
HA,salichos,5,mtZOA+F+I,22310.851,63,44747.703,44763.831,45020.811
HA,salichos,5,mtZOA+F+G4,21688.872,63,43503.743,43519.871,43776.852
HA,salichos,5,mtZOA+F+I+G4,21684.647,64,43497.294,43513.967,43774.738
HA,salichos,5,VT,21099.808,43,42285.616,42292.893,42472.024
HA,salichos,5,VT+I,21071.944,44,42231.889,42239.519,42422.631
HA,salichos,5,VT+G4,20883.719,44,41855.437,41863.067,42046.180
HA,salichos,5,VT+I+G4,20880.724,45,41851.448,41859.440,42046.525
HA,salichos,5,VT+F,20950.373,62,42024.745,42040.338,42293.518
HA,salichos,5,VT+F+I,20921.202,63,41968.404,41984.532,42241.513
HA,salichos,5,VT+F+G4,20721.057,63,41568.114,41584.242,41841.223
HA,salichos,5,VT+F+I+G4,20717.881,64,41563.762,41580.435,41841.205
HA,salichos,5,LG,21528.645,43,43143.290,43150.567,43329.698
HA,salichos,5,LG+I,21495.332,44,43078.665,43086.295,43269.407
HA,salichos,5,LG+G4,21213.253,44,42514.507,42522.137,42705.249
HA,salichos,5,LG+I+G4,21210.310,45,42510.620,42518.613,42705.698
HA,salichos,5,LG+F,21394.288,62,42912.576,42928.169,43181.350
HA,salichos,5,LG+F+I,21357.803,63,42841.607,42857.735,43114.715
HA,salichos,5,LG+F+G4,21040.645,63,42207.289,42223.417,42480.398
HA,salichos,5,LG+F+I+G4,21037.062,64,42202.124,42218.797,42479.567
HA,salichos,5,DCMut,21573.935,43,43233.869,43241.146,43420.277
HA,salichos,5,DCMut+I,21540.322,44,43168.643,43176.273,43359.386
HA,salichos,5,DCMut+G4,21239.767,44,42567.534,42575.164,42758.277
HA,salichos,5,DCMut+I+G4,21236.015,45,42562.030,42570.022,42757.107
HA,salichos,5,DCMut+F,21293.956,62,42711.912,42727.504,42980.685
HA,salichos,5,DCMut+F+I,21259.998,63,42645.996,42662.124,42919.104
HA,salichos,5,DCMut+F+G4,20950.610,63,42027.220,42043.348,42300.329
HA,salichos,5,DCMut+F+I+G4,20946.981,64,42021.961,42038.635,42299.405
HA,salichos,5,PMB,21210.298,43,42506.596,42513.873,42693.003
HA,salichos,5,PMB+I,21180.738,44,42449.477,42457.107,42640.219
HA,salichos,5,PMB+G4,20987.717,44,42063.434,42071.064,42254.177
HA,salichos,5,PMB+I+G4,20985.087,45,42060.173,42068.166,42255.251
HA,salichos,5,PMB+F,21149.057,62,42422.114,42437.707,42690.888
HA,salichos,5,PMB+F+I,21119.603,63,42365.206,42381.334,42638.314
HA,salichos,5,PMB+F+G4,20913.770,63,41953.540,41969.668,42226.649
HA,salichos,5,PMB+F+I+G4,20911.179,64,41950.357,41967.030,42227.800
HA,salichos,5,HIVb,21269.931,43,42625.861,42633.138,42812.269
HA,salichos,5,HIVb+I,21236.770,44,42561.541,42569.171,42752.283
HA,salichos,5,HIVb+G4,20929.576,44,41947.152,41954.783,42137.895
HA,salichos,5,HIVb+I+G4,20926.583,45,41943.166,41951.158,42138.243
HA,salichos,5,HIVb+F,21152.804,62,42429.608,42445.201,42698.381
HA,salichos,5,HIVb+F+I,21116.869,63,42359.739,42375.867,42632.847
HA,salichos,5,HIVb+F+G4,20770.890,63,41667.780,41683.908,41940.888
HA,salichos,5,HIVb+F+I+G4,20767.507,64,41663.013,41679.686,41940.456
HA,salichos,5,HIVw,21987.269,43,44060.537,44067.814,44246.945
HA,salichos,5,HIVw+I,21954.636,44,43997.272,44004.902,44188.014
HA,salichos,5,HIVw+G4,21627.918,44,43343.836,43351.466,43534.578
HA,salichos,5,HIVw+I+G4,21625.954,45,43341.907,43349.900,43536.985
HA,salichos,5,HIVw+F,21426.337,62,42976.673,42992.266,43245.446
HA,salichos,5,HIVw+F+I,21391.056,63,42908.111,42924.239,43181.220
HA,salichos,5,HIVw+F+G4,21070.262,63,42266.524,42282.652,42539.632
HA,salichos,5,HIVw+F+I+G4,21067.790,64,42263.580,42280.254,42541.024
HA,salichos,5,JTTDCMut,21002.847,43,42091.694,42098.970,42278.101
HA,salichos,5,JTTDCMut+I,20972.497,44,42032.994,42040.624,42223.737
HA,salichos,5,JTTDCMut+G4,20742.870,44,41573.740,41581.370,41764.482
HA,salichos,5,JTTDCMut+I+G4,20739.381,45,41568.763,41576.755,41763.840
HA,salichos,5,JTTDCMut+F,20900.665,62,41925.330,41940.922,42194.103
HA,salichos,5,JTTDCMut+F+I,20868.654,63,41863.307,41879.435,42136.416
HA,salichos,5,JTTDCMut+F+G4,20619.843,63,41365.686,41381.814,41638.795
HA,salichos,5,JTTDCMut+F+I+G4,20616.195,64,41360.389,41377.063,41637.833
HA,salichos,5,FLU,21709.086,43,43504.171,43511.448,43690.579
HA,salichos,5,FLU+I,21681.544,44,43451.087,43458.718,43641.830
HA,salichos,5,FLU+G4,21319.907,44,42727.813,42735.443,42918.555
HA,salichos,5,FLU+I+G4,21319.213,45,42728.426,42736.419,42923.504
HA,salichos,5,FLU+F,21423.913,62,42971.825,42987.418,43240.599
HA,salichos,5,FLU+F+I,21395.475,63,42916.949,42933.077,43190.058
HA,salichos,5,FLU+F+G4,21021.492,63,42168.985,42185.113,42442.093
HA,salichos,5,FLU+F+I+G4,21020.640,64,42169.279,42185.953,42446.723
HA,salichos,5,Blosum62,21373.920,43,42833.839,42841.116,43020.246
HA,salichos,5,Blosum62+I,21342.443,44,42772.886,42780.517,42963.629
HA,salichos,5,Blosum62+G4,21140.633,44,42369.267,42376.897,42560.009
HA,salichos,5,Blosum62+I+G4,21137.303,45,42364.606,42372.599,42559.684
HA,salichos,5,Blosum62+F,21251.664,62,42627.328,42642.920,42896.101
HA,salichos,5,Blosum62+F+I,21219.412,63,42564.823,42580.951,42837.932
HA,salichos,5,Blosum62+F+G4,21001.366,63,42128.732,42144.860,42401.841
HA,salichos,5,Blosum62+F+I+G4,20997.957,64,42123.914,42140.588,42401.358
HA,salichos,5,mtMet,22559.457,43,45204.913,45212.190,45391.321
HA,salichos,5,mtMet+I,22520.158,44,45128.316,45135.946,45319.059
HA,salichos,5,mtMet+G4,22001.157,44,44090.315,44097.945,44281.057
HA,salichos,5,mtMet+I+G4,21998.964,45,44087.929,44095.921,44283.006
HA,salichos,5,mtMet+F,21728.147,62,43580.293,43595.886,43849.067
HA,salichos,5,mtMet+F+I,21686.701,63,43499.401,43515.529,43772.510
HA,salichos,5,mtMet+F+G4,21224.513,63,42575.026,42591.154,42848.134
HA,salichos,5,mtMet+F+I+G4,21220.932,64,42569.864,42586.538,42847.308
HA,salichos,5,mtVer,22727.772,43,45541.544,45548.821,45727.951
HA,salichos,5,mtVer+I,22683.853,44,45455.707,45463.337,45646.449
HA,salichos,5,mtVer+G4,22094.343,44,44276.687,44284.317,44467.429
HA,salichos,5,mtVer+I+G4,22091.664,45,44273.328,44281.320,44468.405
HA,salichos,5,mtVer+F,21836.175,62,43796.350,43811.942,44065.123
HA,salichos,5,mtVer+F+I,21794.339,63,43714.677,43730.805,43987.786
HA,salichos,5,mtVer+F+G4,21314.940,63,42755.880,42772.008,43028.988
HA,salichos,5,mtVer+F+I+G4,21312.119,64,42752.239,42768.912,43029.682
HA,salichos,5,mtInv,22629.647,43,45345.295,45352.572,45531.702
HA,salichos,5,mtInv+I,22592.601,44,45273.203,45280.833,45463.945
HA,salichos,5,mtInv+G4,22142.523,44,44373.046,44380.676,44563.789
HA,salichos,5,mtInv+I+G4,22140.616,45,44371.231,44379.224,44566.309
HA,salichos,5,mtInv+F,21575.126,62,43274.251,43289.844,43543.024
HA,salichos,5,mtInv+F+I,21535.698,63,43197.396,43213.524,43470.504
HA,salichos,5,mtInv+F+G4,21144.440,63,42414.879,42431.007,42687.987
HA,salichos,5,mtInv+F+I+G4,21140.525,64,42409.051,42425.724,42686.494
HA,salichos,6,Dayhoff,21426.956,43,42939.911,42947.188,43126.319
HA,salichos,6,Dayhoff+I,21405.022,44,42898.044,42905.674,43088.787
HA,salichos,6,Dayhoff+G4,21128.963,44,42345.925,42353.556,42536.668
HA,salichos,6,Dayhoff+I+G4,21127.041,45,42344.081,42352.073,42539.159
HA,salichos,6,Dayhoff+F,21106.640,62,42337.279,42352.872,42606.053
HA,salichos,6,Dayhoff+F+I,21083.963,63,42293.927,42310.055,42567.035
HA,salichos,6,Dayhoff+F+G4,20814.734,63,41755.468,41771.596,42028.577
HA,salichos,6,Dayhoff+F+I+G4,20813.065,64,41754.130,41770.804,42031.574
HA,salichos,6,mtMAM,23300.942,43,46687.884,46695.161,46874.291
HA,salichos,6,mtMAM+I,23274.229,44,46636.459,46644.089,46827.201
HA,salichos,6,mtMAM+G4,22432.825,44,44953.649,44961.279,45144.392
HA,salichos,6,mtMAM+I+G4,22432.894,45,44955.787,44963.780,45150.865
HA,salichos,6,mtMAM+F,22281.175,62,44686.350,44701.943,44955.123
HA,salichos,6,mtMAM+F+I,22258.375,63,44642.749,44658.877,44915.858
HA,salichos,6,mtMAM+F+G4,21640.427,63,43406.855,43422.983,43679.963
HA,salichos,6,mtMAM+F+I+G4,21640.306,64,43408.611,43425.285,43686.055
HA,salichos,6,JTT,20810.143,43,41706.286,41713.563,41892.693
HA,salichos,6,JTT+I,20792.421,44,41672.841,41680.471,41863.584
HA,salichos,6,JTT+G4,20590.778,44,41269.555,41277.185,41460.297
HA,salichos,6,JTT+I+G4,20590.018,45,41270.036,41278.028,41465.114
HA,salichos,6,JTT+F,20689.316,62,41502.631,41518.224,41771.405
HA,salichos,6,JTT+F+I,20670.314,63,41466.628,41482.756,41739.737
HA,salichos,6,JTT+F+G4,20460.124,63,41046.248,41062.376,41319.357
HA,salichos,6,JTT+F+I+G4,20459.253,64,41046.505,41063.178,41323.949
HA,salichos,6,WAG,20969.872,43,42025.744,42033.021,42212.151
HA,salichos,6,WAG+I,20952.841,44,41993.682,42001.312,42184.424
HA,salichos,6,WAG+G4,20764.406,44,41616.812,41624.442,41807.554
HA,salichos,6,WAG+I+G4,20763.286,45,41616.572,41624.564,41811.650
HA,salichos,6,WAG+F,20764.050,62,41652.099,41667.692,41920.873
HA,salichos,6,WAG+F+I,20746.621,63,41619.243,41635.371,41892.351
HA,salichos,6,WAG+F+G4,20556.868,63,41239.735,41255.863,41512.844
HA,salichos,6,WAG+F+I+G4,20555.925,64,41239.851,41256.524,41517.294
HA,salichos,6,cpREV,21119.579,43,42325.158,42332.435,42511.566
HA,salichos,6,cpREV+I,21102.675,44,42293.349,42300.979,42484.091
HA,salichos,6,cpREV+G4,20863.363,44,41814.725,41822.355,42005.467
HA,salichos,6,cpREV+I+G4,20862.697,45,41815.395,41823.387,42010.472
HA,salichos,6,cpREV+F,20991.798,62,42107.595,42123.188,42376.369
HA,salichos,6,cpREV+F+I,20974.801,63,42075.601,42091.729,42348.710
HA,salichos,6,cpREV+F+G4,20728.076,63,41582.151,41598.279,41855.260
HA,salichos,6,cpREV+F+I+G4,20727.346,64,41582.693,41599.366,41860.136
HA,salichos,6,mtREV,22433.293,43,44952.586,44959.863,45138.993
HA,salichos,6,mtREV+I,22409.363,44,44906.725,44914.356,45097.468
HA,salichos,6,mtREV+G4,21904.073,44,43896.145,43903.775,44086.888
HA,salichos,6,mtREV+I+G4,21903.925,45,43897.850,43905.842,44092.927
